PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,SEASON,Cluster,Tier,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,TS_PCT,EFG_PCT,USG_PCT,PIE,OFF_RATING,DEF_RATING,NET_RATING,AST_TO,OREB_PCT,DREB_PCT,AST_PCT,REB_PCT,INV_DEF_RATING,Scorer_Score,Playmaker_Score,Rebounder_Score,Defensive Player_Score
1626209,Mario Hezonja,ORL,2017-18,Defensive Player,Average,75,1657.0433333333333,722,281,106,81,31,86,0.442,0.337,0.819,0.544,0.515,0.197,0.094,103.6,109.6,-6.0,1.23,0.024,0.144,0.101,0.084,15.800000000000011,0.15673736910202377,-0.34872077573644744,0.015565426414545454,0.1768318937652004
203090,Maurice Harkless,POR,2017-18,Defensive Player,Average,59,1263.77,385,162,53,48,43,40,0.495,0.415,0.712,0.596,0.577,0.123,0.072,105.3,105.5,-0.2,1.33,0.036,0.09,0.061,0.063,19.900000000000006,-0.3306936111100494,-0.7684505492170648,-0.5677193654399089,0.197210652540737
203077,Michael Kidd-Gilchrist,CHA,2017-18,Defensive Player,Average,74,1850.2883333333332,681,302,71,51,32,53,0.504,0.0,0.684,0.536,0.504,0.159,0.074,109.0,107.2,1.8,1.34,0.044,0.115,0.057,0.079,18.200000000000003,-0.19674834516337536,-0.724686718754645,0.007588105148114727,0.017119689737720517
1627988,Myke Henry,MEM,2017-18,Defensive Player,Average,20,378.07666666666665,107,38,22,31,6,19,0.376,0.328,0.6,0.472,0.463,0.148,0.053,105.6,109.7,-4.1,1.16,0.026,0.081,0.083,0.052,15.700000000000003,-1.057135451635073,-0.758932606841372,-1.0368745071658865,-0.6000483207321602
1626167,Myles Turner,IND,2017-18,Defensive Player,Very Good,65,1836.155,828,417,87,38,118,96,0.479,0.357,0.777,0.567,0.523,0.199,0.1,108.3,105.3,3.0,0.91,0.052,0.174,0.071,0.114,20.10000000000001,0.37932345265074224,-0.5871645109083914,0.758614542933432,0.8641577583979577
1626181,Norman Powell,TOR,2017-18,Defensive Player,Average,70,1061.5366666666666,385,119,89,37,16,66,0.401,0.285,0.821,0.492,0.472,0.185,0.056,104.8,106.7,-1.9,1.35,0.013,0.1,0.122,0.056,18.700000000000003,-0.4714474881888111,-0.2933048081829362,-0.7709922246702778,-0.2604414779230557
1628384,OG Anunoby,TOR,2017-18,Defensive Player,Average,74,1481.4616666666666,438,184,55,52,14,45,0.471,0.371,0.629,0.587,0.577,0.121,0.056,113.0,103.0,10.0,1.22,0.03,0.09,0.049,0.061,22.400000000000006,-0.35857150768148166,-0.828503006591395,-0.5348243452086333,0.09213633582863796
203490,Otto Porter Jr.,WAS,2017-18,Defensive Player,Very Good,77,2431.536666666667,1134,492,157,116,41,75,0.503,0.441,0.828,0.602,0.581,0.182,0.124,110.3,105.1,5.1,2.09,0.044,0.161,0.096,0.104,20.30000000000001,0.6756605977491127,-0.18914478497178194,0.8302213936615247,0.905050274359605
1626192,Pat Connaughton,POR,2017-18,Defensive Player,Average,82,1487.8533333333332,441,161,91,23,22,43,0.423,0.352,0.841,0.539,0.518,0.128,0.058,107.8,103.5,4.3,2.12,0.023,0.08,0.085,0.052,21.900000000000006,-0.5796064241595684,-0.4937985989301971,-0.7105089413750574,-0.15678081488257925
1626173,Rashad Vaughn,ORL,2017-18,Defensive Player,Average,28,211.96833333333333,64,21,13,5,3,6,0.411,0.378,0.667,0.546,0.536,0.137,0.063,104.9,106.7,-1.8,2.17,0.016,0.085,0.09,0.052,18.700000000000003,-0.7455724794156408,-0.7527262553979959,-1.0819819430881963,-0.7235321239889804
203496,Robert Covington,PHI,2017-18,Defensive Player,Elite,80,2531.365,1009,433,156,137,72,126,0.413,0.369,0.853,0.563,0.534,0.168,0.09,109.9,100.0,9.9,1.24,0.022,0.137,0.084,0.082,25.400000000000006,0.26004632048472853,-0.26023631631312694,0.39339966252230696,1.7359291229118667
1626220,Royce O'Neale,UTA,2017-18,Defensive Player,Very Good,69,1149.5516666666667,343,236,95,36,16,55,0.423,0.356,0.803,0.54,0.496,0.14,0.092,106.3,97.6,8.7,1.73,0.022,0.175,0.122,0.101,27.80000000000001,-0.556715698492115,-0.2712266602489066,0.112737513329173,0.26386470208910623
203894,Shabazz Napier,POR,2017-18,Defensive Player,Very Good,74,1535.465,644,170,150,81,14,90,0.42,0.376,0.841,0.544,0.497,0.192,0.099,106.0,103.6,2.4,1.67,0.017,0.09,0.149,0.054,21.80000000000001,0.06388534210726833,0.08283300252246326,-0.6611492255127093,0.3573630560099829
1626169,Stanley Johnson,DET,2017-18,Defensive Player,Very Good,69,1893.525,599,252,112,95,14,77,0.375,0.286,0.772,0.48,0.435,0.161,0.059,104.6,105.2,-0.6,1.45,0.017,0.115,0.086,0.065,20.200000000000003,-0.5614236207787555,-0.41090742782617634,-0.3034359843006732,0.4084146570671454
1628425,Sterling Brown,MIL,2017-18,Defensive Player,Average,54,776.4466666666667,217,143,25,31,13,25,0.4,0.352,0.875,0.503,0.478,0.135,0.063,102.5,105.0,-2.5,1.0,0.035,0.147,0.049,0.091,20.400000000000006,-0.8957317137040107,-0.938893746261543,-0.26142323799850087,-0.25307909997799033
203082,Terrence Ross,ORL,2017-18,Defensive Player,Average,24,600.3833333333333,209,73,38,27,11,29,0.398,0.323,0.75,0.505,0.476,0.166,0.061,103.9,107.7,-3.8,1.31,0.016,0.102,0.088,0.059,17.700000000000003,-0.6631308887580183,-0.6719692790093736,-0.8548286766048396,-0.4733971023710402
200757,Thabo Sefolosha,UTA,2017-18,Defensive Player,Very Good,38,805.565,312,161,33,52,12,30,0.492,0.381,0.815,0.591,0.558,0.162,0.114,104.6,100.8,3.8,1.1,0.038,0.17,0.066,0.104,24.60000000000001,-0.12642636362825707,-0.813956108989244,-0.048046917531682054,0.2011616929313987
201152,Thaddeus Young,IND,2017-18,Defensive Player,Elite,81,2607.0316666666668,955,512,152,135,36,105,0.487,0.32,0.598,0.528,0.521,0.171,0.09,108.7,105.0,3.7,1.45,0.074,0.128,0.085,0.101,20.400000000000006,0.04295195727551748,-0.2693374282675628,0.8450700024207896,1.057204317677119
1627789,Timothe Luwawu-Cabarrot,PHI,2017-18,Defensive Player,Average,52,806.565,299,72,54,12,5,38,0.375,0.335,0.793,0.511,0.474,0.168,0.041,102.6,102.7,-0.1,1.42,0.017,0.064,0.098,0.041,22.700000000000003,-0.5492813035603602,-0.556917684502789,-1.0867958326727503,-0.3957489552166416
2754,Tony Allen,NOP,2017-18,Defensive Player,Average,22,272.54833333333335,103,47,9,11,3,19,0.484,0.333,0.524,0.514,0.505,0.181,0.036,101.7,103.7,-2.0,0.47,0.074,0.091,0.051,0.083,21.700000000000003,-0.5783076187306017,-0.9865335007491209,-0.6180648164678098,-0.4850999212106011
2772,Trevor Ariza,HOU,2017-18,Defensive Player,Very Good,67,2269.201666666667,782,294,105,98,13,52,0.412,0.368,0.854,0.567,0.542,0.141,0.077,113.9,105.6,8.3,2.02,0.014,0.116,0.066,0.065,19.80000000000001,-0.0784373579393594,-0.5490183337808887,-0.19199408378673158,0.4058794118592081
204020,Tyler Johnson,MIA,2017-18,Defensive Player,Very Good,72,2052.241666666667,843,248,165,60,34,81,0.435,0.367,0.822,0.549,0.518,0.18,0.087,105.5,104.5,1.0,2.04,0.016,0.105,0.123,0.06,20.900000000000006,0.14813587575756157,-0.008030614350310647,-0.3777477701587359,0.2892445068223301
1713,Vince Carter,SAC,2017-18,Defensive Player,Average,58,1025.99,313,148,69,42,26,36,0.403,0.345,0.757,0.523,0.504,0.144,0.073,103.4,106.7,-3.3,1.92,0.017,0.13,0.099,0.071,18.700000000000003,-0.6462663536297056,-0.4961046613327978,-0.5029494311737804,-0.10746002320077076
202325,Wesley Johnson,LAC,2017-18,Defensive Player,Very Good,74,1486.4116666666666,403,216,61,76,62,55,0.408,0.339,0.741,0.512,0.489,0.126,0.058,105.2,106.5,-1.4,1.11,0.019,0.122,0.056,0.071,18.900000000000006,-0.7760245251625815,-0.7671012853129449,-0.3225196874845415,0.6208059558223465
1627846,Abdel Nader,OKC,2018-19,Defensive Player,Average,61,693.6566666666666,241,116,20,20,12,26,0.423,0.32,0.75,0.522,0.498,0.148,0.066,96.4,105.8,-9.5,0.77,0.017,0.139,0.044,0.075,19.60000000000001,-0.674624684657754,-0.9853804695478205,-0.536898928632348,-0.424175296342096
203518,Alex Abrines,OKC,2018-19,Defensive Player,Average,31,588.2733333333333,165,48,20,17,6,14,0.357,0.323,0.923,0.507,0.487,0.12,0.041,101.3,99.8,1.6,1.43,0.007,0.067,0.047,0.036,25.60000000000001,-1.020168544307498,-0.9685275095430688,-1.2141751902041185,-0.16343611887845158
203459,Allen Crabbe,BKN,2018-19,Defensive Player,Average,43,1133.0883333333334,413,148,46,23,13,46,0.367,0.378,0.732,0.519,0.499,0.159,0.055,106.5,106.1,0.3,1.0,0.013,0.108,0.059,0.06,19.30000000000001,-0.4872143743043331,-0.8054436951432672,-0.6430856285252636,-0.4006001460389383
201572,Brook Lopez,MIL,2018-19,Defensive Player,Elite,81,2321.595,1009,396,98,51,179,82,0.452,0.365,0.842,0.597,0.571,0.165,0.088,114.9,103.4,11.5,1.2,0.014,0.135,0.055,0.079,22.0,0.432481105179245,-0.6365703597213461,0.2570056920126508,1.727654663377491
101139,CJ Miles,MEM,2018-19,Defensive Player,Average,53,856.595,339,95,36,26,15,30,0.36,0.33,0.828,0.504,0.468,0.173,0.056,103.8,105.5,-1.7,1.2,0.014,0.09,0.061,0.051,19.900000000000006,-0.5238556893884518,-0.8310053016968153,-0.898371582201646,-0.3140283241881563
201147,Corey Brewer,SAC,2018-19,Defensive Player,Average,31,491.5683333333333,151,76,39,32,7,19,0.431,0.318,0.721,0.532,0.488,0.13,0.063,106.6,106.6,0.0,2.05,0.045,0.098,0.107,0.07,18.80000000000001,-0.8141214036436354,-0.5615541743236081,-0.7067323435023605,-0.3974300011373173
201980,Danny Green,TOR,2018-19,Defensive Player,Very Good,80,2215.465,821,317,126,73,53,75,0.465,0.455,0.841,0.632,0.622,0.139,0.079,117.7,104.3,13.4,1.68,0.028,0.107,0.073,0.07,21.10000000000001,0.30668633943583573,-0.43242124266736454,-0.06726810483902868,0.6279249760886639
1627761,DeAndre' Bembry,ATL,2018-19,Defensive Player,Very Good,82,1931.28,687,358,202,105,41,142,0.446,0.289,0.64,0.508,0.487,0.168,0.081,104.5,109.4,-5.0,1.42,0.026,0.148,0.15,0.086,16.0,-0.28662812666617893,0.2797946046189704,0.24535488596613225,0.538430179325312
1629126,Deonte Burton,OKC,2018-19,Defensive Player,Average,32,239.88166666666663,82,28,9,6,8,9,0.402,0.296,0.667,0.47,0.451,0.159,0.043,96.9,92.6,4.3,1.0,0.014,0.09,0.057,0.051,32.80000000000001,-1.0060739446251479,-0.9528275807396176,-1.0761479473072195,0.16585747716268076
1627884,Derrick Jones Jr.,MIA,2018-19,Defensive Player,Average,60,1153.5366666666666,422,240,37,46,42,43,0.494,0.308,0.607,0.559,0.537,0.151,0.081,103.8,105.0,-1.2,0.86,0.076,0.119,0.049,0.097,20.400000000000006,-0.31058644233070853,-0.8947374503934838,0.07239241044511288,0.19574780018579188
1628978,Donte DiVincenzo,MIL,2018-19,Defensive Player,Average,27,411.2866666666667,131,65,31,13,6,19,0.403,0.265,0.75,0.507,0.492,0.145,0.062,111.0,98.4,12.6,1.63,0.036,0.099,0.102,0.069,27.0,-0.8616755563770395,-0.6190799715769003,-0.7486591622273588,-0.12262502556239625
1628410,Edmond Sumner,IND,2018-19,Defensive Player,Average,23,209.8383333333333,66,24,10,12,5,10,0.344,0.259,0.625,0.443,0.398,0.157,0.028,99.6,107.3,-7.8,1.0,0.038,0.065,0.063,0.051,18.10000000000001,-1.1866267691306298,-0.9154419694077759,-1.0867614616418806,-0.666020460444353
202066,Garrett Temple,LAC,2018-19,Defensive Player,Very Good,75,2040.5916666666667,586,216,106,76,30,70,0.422,0.341,0.748,0.543,0.513,0.131,0.052,105.2,106.8,-1.6,1.51,0.014,0.092,0.075,0.053,18.60000000000001,-0.4302082380588941,-0.49477976244429545,-0.5518334649687868,0.2794207052091752
201588,George Hill,MIL,2018-19,Defensive Player,Average,60,1302.305,458,148,135,52,8,51,0.452,0.314,0.824,0.554,0.516,0.147,0.079,108.9,103.3,5.6,2.65,0.028,0.075,0.146,0.052,22.10000000000001,-0.3424946900595207,0.010784672682637542,-0.7450028629627059,0.013805149295352204
203922,Glenn Robinson III,DET,2018-19,Defensive Player,Average,47,610.1116666666667,198,71,21,14,8,18,0.42,0.29,0.8,0.511,0.472,0.146,0.058,102.3,103.1,-0.8,1.17,0.026,0.089,0.053,0.056,22.30000000000001,-0.7831679510781053,-0.9311418982112273,-0.8983543966862111,-0.3681757073506007
202697,Iman Shumpert,HOU,2018-19,Defensive Player,Average,62,1480.8,465,183,112,59,24,50,0.374,0.348,0.8,0.499,0.481,0.143,0.057,109.1,110.5,-1.4,2.24,0.016,0.101,0.098,0.057,14.900000000000006,-0.6811930669365283,-0.34349558780716954,-0.5884363410110197,-0.17481954644372247
1629067,Isaac Bonga,LAL,2018-19,Defensive Player,Very Good,22,120.025,19,25,15,9,4,6,0.152,0.0,0.6,0.24,0.152,0.151,0.039,96.6,89.6,7.0,2.5,0.064,0.113,0.163,0.089,35.80000000000001,-2.4251035104294547,-0.33527817930436155,-0.6000012194803642,0.3327357351138341
203516,James Ennis III,PHI,2018-19,Defensive Player,Average,58,1229.638333333333,389,182,41,41,23,34,0.469,0.353,0.716,0.59,0.563,0.125,0.056,110.5,109.8,0.7,1.21,0.048,0.099,0.047,0.074,15.600000000000009,-0.34747326846999554,-0.8912539917739652,-0.37451559641512006,-0.3303132708017579
1628991,Jaren Jackson Jr.,MEM,2018-19,Defensive Player,Very Good,58,1514.6883333333333,798,272,64,52,82,98,0.506,0.359,0.766,0.591,0.549,0.231,0.1,101.3,103.6,-2.3,0.65,0.049,0.132,0.074,0.09,21.80000000000001,0.7291652796201804,-0.6549444513174199,0.06812294498963961,0.7448710830078684
1628369,Jayson Tatum,BOS,2018-19,Defensive Player,Very Good,79,2454.6966666666667,1243,477,168,84,57,122,0.45,0.373,0.855,0.547,0.506,0.218,0.106,111.9,105.1,6.8,1.38,0.028,0.157,0.098,0.093,20.30000000000001,0.7033386944796485,-0.13743287375622654,0.6502845175550623,0.7353660843827834
203924,Jerami Grant,OKC,2018-19,Defensive Player,Very Good,80,2612.26,1090,417,79,61,100,67,0.497,0.392,0.71,0.592,0.567,0.15,0.084,111.0,105.6,5.4,1.18,0.032,0.118,0.04,0.073,19.80000000000001,0.3524992566694774,-0.7907492948695316,0.2362887164415398,0.902728351408976
1628371,Jonathan Isaac,ORL,2018-19,Defensive Player,Very Good,75,1996.1833333333332,720,411,80,59,98,75,0.429,0.323,0.815,0.537,0.499,0.16,0.082,108.2,107.3,1.0,1.07,0.048,0.152,0.055,0.099,18.10000000000001,-0.15558551855993083,-0.702804803523435,0.5515994568612359,0.7618877499420527
1628404,Josh Hart,LAL,2018-19,Defensive Player,Very Good,67,1714.815,525,248,93,64,40,58,0.407,0.336,0.688,0.526,0.506,0.13,0.063,105.1,104.7,0.4,1.6,0.019,0.109,0.072,0.065,20.700000000000003,-0.5787169204010607,-0.5594687096394446,-0.3140494986353343,0.37964380758411226
1629006,Josh Okogie,MIN,2018-19,Defensive Player,Very Good,74,1757.17,570,218,91,88,33,63,0.386,0.279,0.728,0.492,0.445,0.148,0.051,109.6,110.6,-1.0,1.44,0.021,0.098,0.068,0.059,14.800000000000011,-0.6088927722037337,-0.5892987056237899,-0.4700887819733745,0.21084168729002647
1626147,Justin Anderson,ATL,2018-19,Defensive Player,Average,48,463.505,178,84,23,22,13,23,0.408,0.312,0.743,0.516,0.484,0.166,0.067,101.9,107.6,-5.7,1.0,0.046,0.119,0.073,0.082,17.80000000000001,-0.6225936074125834,-0.8114294488682061,-0.5326294631768748,-0.49909352155150405
203200,Justin Holiday,MEM,2018-19,Defensive Player,Very Good,82,2606.6116666666667,857,323,146,121,36,104,0.386,0.348,0.896,0.52,0.49,0.153,0.068,102.4,110.1,-7.7,1.4,0.017,0.103,0.084,0.06,15.300000000000011,-0.20522960481035193,-0.2970332295365096,-0.1787443763838401,0.6124963937882892
203145,Kent Bazemore,ATL,2018-19,Defensive Player,Very Good,67,1643.4133333333334,779,261,152,89,42,121,0.402,0.32,0.726,0.507,0.472,0.215,0.083,102.5,110.2,-7.7,1.26,0.02,0.126,0.144,0.072,15.200000000000003,0.11806269587209857,0.06210411849255362,-0.19037799691492377,0.3357620962757915
1629017,Khyri Thomas,DET,2018-19,Defensive Player,Average,26,195.46833333333333,61,20,8,7,5,4,0.319,0.286,0.636,0.413,0.391,0.158,0.031,94.6,102.7,-8.0,2.0,0.017,0.082,0.067,0.046,22.700000000000003,-1.354438117802055,-0.9003307387127835,-1.1610732474999432,-0.44755576990820134
203937,Kyle Anderson,MEM,2018-19,Defensive Player,Very Good,43,1281.5266666666666,346,251,128,54,37,58,0.543,0.265,0.578,0.569,0.56,0.127,0.099,102.6,104.7,-2.1,2.21,0.038,0.161,0.155,0.1,20.700000000000003,-0.4839099686587378,0.03558571344052478,0.13979853777947185,0.24567778619177535
1628436,Luke Kornet,NYK,2018-19,Defensive Player,Average,46,784.0033333333333,322,135,54,27,42,25,0.378,0.363,0.826,0.531,0.502,0.178,0.093,102.5,106.0,-3.5,2.16,0.033,0.123,0.108,0.079,19.400000000000006,-0.3451393334362502,-0.5007411511536167,-0.4355261183239866,-0.05987277069163747
1627781,Malachi Richardson,TOR,2018-19,Defensive Player,Average,22,103.42333333333332,30,13,0,1,0,8,0.31,0.32,0.8,0.481,0.448,0.142,0.003,91.6,96.2,-4.6,0.0,0.016,0.087,0.0,0.052,29.200000000000003,-1.1051289859392908,-1.306151042730944,-1.1032089717575184,-0.17840587973166885
203935,Marcus Smart,BOS,2018-19,Defensive Player,Very Good,80,2199.7833333333333,708,234,321,143,28,123,0.422,0.364,0.806,0.568,0.533,0.144,0.079,110.5,106.7,3.8,2.61,0.025,0.077,0.19,0.051,18.700000000000003,-0.10412339649000917,0.9423840053739134,-0.5295519590721725,0.9592725615748798
203090,Maurice Harkless,POR,2018-19,Defensive Player,Very Good,60,1415.13,460,269,74,67,53,45,0.487,0.275,0.671,0.547,0.53,0.135,0.073,114.6,106.8,7.9,1.64,0.052,0.128,0.068,0.09,18.60000000000001,-0.4689209303861909,-0.6518534581035406,0.06016280923864378,0.41887011083503584
1628467,Maxi Kleber,DAL,2018-19,Defensive Player,Very Good,71,1502.1616666666666,485,329,70,36,78,54,0.453,0.353,0.784,0.579,0.553,0.132,0.089,108.0,105.3,2.7,1.3,0.057,0.149,0.068,0.103,20.10000000000001,-0.28989249480417556,-0.6665722233928937,0.3849810302194042,0.43873647239843283
1626167,Myles Turner,IND,2018-19,Defensive Player,Elite,74,2118.8166666666666,984,531,115,60,199,100,0.487,0.388,0.736,0.567,0.536,0.199,0.119,107.3,104.5,2.8,1.15,0.048,0.195,0.083,0.123,20.900000000000006,0.4918226859968688,-0.4167213138639132,1.1757565902133962,1.9586260673292966
203457,Nerlens Noel,OKC,2018-19,Defensive Player,Elite,77,1055.6166666666666,378,325,45,66,96,48,0.587,0.0,0.684,0.608,0.587,0.137,0.122,99.0,101.7,-2.6,0.94,0.105,0.176,0.067,0.139,23.700000000000003,-0.16464447030035956,-0.7641821597862675,0.832995070853234,1.143208542781305
1628384,OG Anunoby,TOR,2018-19,Defensive Player,Average,67,1352.2666666666669,469,197,47,46,22,55,0.453,0.332,0.581,0.544,0.536,0.148,0.057,104.9,106.5,-1.7,0.85,0.04,0.1,0.05,0.069,18.900000000000006,-0.3844169317721615,-0.852322883835184,-0.3984131891835423,-0.09473349244991243
203496,Robert Covington,MIN,2018-19,Defensive Player,Very Good,35,1202.6016666666667,465,193,46,74,47,47,0.431,0.378,0.764,0.58,0.548,0.154,0.083,108.5,106.2,2.3,0.98,0.022,0.127,0.055,0.075,19.200000000000003,-0.1375473318202747,-0.8279143084829361,-0.33258877769012174,0.46594767241448554
1628400,Semi Ojeleye,BOS,2018-19,Defensive Player,Average,56,594.4383333333334,186,86,23,10,4,19,0.424,0.315,0.615,0.531,0.513,0.137,0.057,106.3,100.2,6.0,1.21,0.038,0.093,0.054,0.067,25.200000000000003,-0.743355352786133,-0.9181648622316334,-0.7184175205797487,-0.27970245747258166
1627885,Shaquille Harrison,CHI,2018-19,Defensive Player,Average,73,1429.97,474,222,139,89,30,60,0.432,0.27,0.667,0.494,0.46,0.16,0.082,100.3,110.5,-10.2,2.32,0.022,0.132,0.142,0.076,14.900000000000006,-0.578842212470294,0.003032824632321678,-0.24290114445914837,0.19672612572407067
1626169,Stanley Johnson,NOP,2018-19,Defensive Player,Average,66,1207.37,454,217,88,60,14,81,0.389,0.288,0.781,0.485,0.459,0.186,0.079,95.5,103.4,-7.9,1.09,0.025,0.142,0.118,0.081,22.0,-0.4543904832547841,-0.31945511284494343,-0.19246976585407322,0.1515253693153321
200757,Thabo Sefolosha,UTA,2018-19,Defensive Player,Average,50,608.6566666666666,190,123,27,43,5,25,0.477,0.436,0.636,0.599,0.591,0.129,0.098,108.3,99.5,8.8,1.08,0.014,0.181,0.059,0.102,25.900000000000006,-0.4102421517989538,-0.8753578302676943,-0.1743546123203232,0.11346825602943682
1627748,Thon Maker,DET,2018-19,Defensive Player,Average,64,972.3016666666666,323,202,45,21,51,33,0.407,0.32,0.667,0.53,0.498,0.148,0.074,104.3,103.4,0.9,1.36,0.039,0.149,0.066,0.095,22.0,-0.5697501826372712,-0.7697998131211847,-0.05391528434352827,0.12177838283484997
203503,Tony Snell,MIL,2018-19,Defensive Player,Average,74,1303.915,444,157,68,26,18,23,0.452,0.397,0.881,0.585,0.564,0.127,0.069,110.0,103.4,6.6,2.96,0.021,0.086,0.069,0.055,22.0,-0.32175679411036445,-0.6683139527026529,-0.6829034927956775,-0.16029111457498363
1626203,Treveon Graham,BKN,2018-19,Defensive Player,Average,35,715.3616666666667,184,107,34,13,7,17,0.335,0.297,0.818,0.458,0.435,0.123,0.038,109.5,107.1,2.3,2.0,0.028,0.107,0.062,0.067,18.30000000000001,-1.2646645423382183,-0.8327470310065747,-0.6626965703227778,-0.6236732344899953
1627820,Tyrone Wallace,LAC,2018-19,Defensive Player,Average,62,627.7183333333334,218,101,42,21,7,36,0.424,0.211,0.526,0.45,0.433,0.174,0.043,108.0,104.2,3.7,1.17,0.03,0.111,0.09,0.072,21.200000000000003,-0.9125411829995528,-0.6460152070501861,-0.6149185703013682,-0.370393773339943
1628411,Wes Iwundu,ORL,2018-19,Defensive Player,Average,68,1233.2,339,184,73,28,22,44,0.412,0.367,0.816,0.531,0.465,0.125,0.056,104.9,103.1,1.7,1.66,0.027,0.108,0.08,0.068,22.30000000000001,-0.7208653510071853,-0.588121309406872,-0.44564676507587114,-0.08147213017121824
1627936,Alex Caruso,LAL,2019-20,Defensive Player,Very Good,64,1175.275,349,123,124,70,18,53,0.412,0.333,0.734,0.525,0.481,0.136,0.072,110.8,101.0,9.8,2.34,0.014,0.085,0.138,0.051,24.400000000000006,-0.6674337761978499,-0.07463315854242111,-0.8240769818590182,0.43662007482954807
202340,Avery Bradley,LAL,2019-20,Defensive Player,Average,49,1186.465,423,115,63,43,5,47,0.444,0.364,0.833,0.537,0.526,0.153,0.055,111.3,104.0,7.4,1.34,0.015,0.077,0.07,0.047,21.400000000000006,-0.4210101257269639,-0.681094755979427,-0.8962626277470616,-0.15092778169332474
201572,Brook Lopez,MIL,2019-20,Defensive Player,Elite,68,1816.9366666666667,813,312,99,46,163,70,0.435,0.314,0.836,0.551,0.511,0.181,0.088,112.2,100.1,12.0,1.41,0.031,0.118,0.073,0.077,25.30000000000001,0.14525696227587073,-0.5317729083704978,0.00864258237540691,1.7078588523001301
1629629,Cam Reddish,ATL,2019-20,Defensive Player,Average,58,1550.745,610,216,87,62,28,96,0.384,0.332,0.802,0.5,0.459,0.185,0.059,106.9,113.2,-6.3,0.91,0.021,0.11,0.079,0.065,12.200000000000003,-0.26344868893437895,-0.5422232842290535,-0.3989576133126232,-0.26190322425015367
1629035,Carsen Edwards,BOS,2019-20,Defensive Player,Average,37,350.53833333333336,121,47,24,12,4,15,0.328,0.316,0.684,0.444,0.422,0.171,0.052,94.9,100.4,-5.5,1.6,0.014,0.107,0.111,0.059,25.0,-1.0387592927834908,-0.5942789308190131,-0.9238165197801369,-0.27073066660585837
201980,Danny Green,LAL,2019-20,Defensive Player,Very Good,68,1686.72,547,225,91,85,32,63,0.416,0.367,0.688,0.552,0.542,0.135,0.065,112.4,106.0,6.4,1.44,0.03,0.1,0.069,0.065,19.400000000000006,-0.37759329231490185,-0.5836810522888727,-0.3750772060596357,0.4399116396997295
1627863,Danuel House Jr.,HOU,2019-20,Defensive Player,Average,63,1912.6516666666664,662,267,85,67,34,54,0.427,0.363,0.811,0.572,0.546,0.135,0.07,112.0,108.7,3.3,1.57,0.027,0.101,0.061,0.064,16.700000000000003,-0.18031044111723016,-0.6507004269022403,-0.2763749598503744,0.1150044121826027
1628021,David Nwaba,HOU,2019-20,Defensive Player,Average,20,268.46,104,45,8,11,12,8,0.521,0.429,0.667,0.627,0.606,0.139,0.098,102.1,94.9,7.2,1.0,0.027,0.109,0.046,0.071,30.5,-0.2389651256101953,-1.0183014587460453,-0.776247425291304,0.12299839525267402
1627761,DeAndre' Bembry,ATL,2019-20,Defensive Player,Average,43,915.36,249,152,81,55,19,60,0.456,0.231,0.542,0.5,0.489,0.137,0.069,98.9,110.6,-11.8,1.35,0.034,0.123,0.13,0.077,14.800000000000011,-0.8751665923684672,-0.2778011120823045,-0.4158979910110374,-0.27272778571728273
1629126,Deonte Burton,OKC,2019-20,Defensive Player,Average,39,356.52666666666664,104,57,17,7,10,19,0.344,0.189,0.571,0.396,0.384,0.173,0.035,91.3,104.1,-12.7,0.89,0.017,0.119,0.076,0.069,21.30000000000001,-1.310819598217389,-0.8166546367974841,-0.7698861908966812,-0.4792249949621417
1628978,Donte DiVincenzo,MIL,2019-20,Defensive Player,Very Good,66,1520.4066666666668,610,318,154,85,20,90,0.455,0.336,0.733,0.557,0.536,0.168,0.102,111.9,99.6,12.2,1.71,0.041,0.14,0.134,0.093,25.80000000000001,-0.06199732048138754,0.013286967788057977,0.22839732275228328,0.6945319919796761
203914,Gary Harris,DEN,2019-20,Defensive Player,Average,56,1780.2,581,163,118,76,14,60,0.42,0.333,0.815,0.519,0.487,0.15,0.062,110.5,107.1,3.4,1.97,0.015,0.077,0.091,0.046,18.30000000000001,-0.43194569235678104,-0.3607410132175606,-0.7816401100358086,0.09991487864516423
1629048,Goga Bitadze,IND,2019-20,Defensive Player,Average,54,471.2916666666667,172,106,23,10,37,28,0.467,0.19,0.727,0.523,0.493,0.17,0.072,102.2,103.7,-1.4,0.82,0.052,0.146,0.066,0.103,21.700000000000003,-0.5576158193274441,-0.8507530222126267,-0.2067223939379526,-0.15146750804444728
1628977,Hamidou Diallo,OKC,2019-20,Defensive Player,Average,46,895.5866666666667,318,167,36,37,9,51,0.446,0.281,0.603,0.491,0.473,0.173,0.061,102.8,101.9,0.9,0.71,0.046,0.124,0.06,0.086,23.5,-0.6133277875877446,-0.8366229550317326,-0.2614404235139357,-0.04924128570695122
203960,JaKarr Sampson,IND,2019-20,Defensive Player,Average,34,470.645,156,88,21,16,12,15,0.591,0.154,0.667,0.615,0.6,0.126,0.075,105.7,103.8,1.9,1.4,0.042,0.141,0.058,0.092,21.60000000000001,-0.3652420824287795,-0.9030536315366411,-0.39461940579541077,-0.34811139799633867
